year, state, state_id, district_panchayat, district_panchayat_id, block_panchayat, block_panchayat_id, village_panchayat, village_panchayat_id, village_panchayat_budget_id, category, sctied, sttied, generaltied, totaltied, scuntied, stuntied, generaluntied, totaluntied
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ADHO MAJRA, 27783, 3394581, Drinking water, 0, 0, 191941, 191941, 0, 0, 0, 0
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ADHO MAJRA, 27783, 3394581, Roads, 0, 0, 0, 0, 0, 0, 393882, 393882
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ADHO MAJRA, 27783, 3394581, Sanitation, 0, 0, 191941, 191941, 0, 0, 0, 0
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ADHO MAJRA, 27783, 3394581, Total, 0, 0, 383882, 383882, 0, 0, 393882, 393882
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AHEMA, 27784, 3392500, Drinking water, 0, 0, 106546, 106546, 0, 0, 0, 0
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AHEMA, 27784, 3392500, Sanitation, 0, 0, 106546, 106546, 0, 0, 303930, 303930
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AHEMA, 27784, 3392500, Total, 0, 0, 213092, 213092, 0, 0, 303930, 303930
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AMIPUR, 27785, 3394878, Drinking water, 0, 0, 157530, 157530, 0, 0, 0, 0
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AMIPUR, 27785, 3394878, Roads, 0, 0, 0, 0, 0, 0, 325061, 325061
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AMIPUR, 27785, 3394878, Sanitation, 0, 0, 157531, 157531, 0, 0, 0, 0
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, AMIPUR, 27785, 3394878, Total, 0, 0, 315061, 315061, 0, 0, 325061, 325061
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ANANDPUR JALBERA, 27786, 3393448, Drinking water, 0, 0, 478591, 478591, 0, 0, 0, 0
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ANANDPUR JALBERA, 27786, 3393448, Roads, 0, 0, 0, 0, 0, 0, 967183, 967183
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ANANDPUR JALBERA, 27786, 3393448, Sanitation, 0, 0, 478592, 478592, 0, 0, 0, 0
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, ANANDPUR JALBERA, 27786, 3393448, Total, 0, 0, 957183, 957183, 0, 0, 967183, 967183
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BABAHERI, 27787, 3411375, Drinking water, 0, 0, 106388, 106388, 0, 0, 0, 0
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BABAHERI, 27787, 3411375, Roads, 0, 0, 0, 0, 0, 0, 403895, 403895
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BABAHERI, 27787, 3411375, Sanitation, 0, 0, 106388, 106388, 0, 0, 212776, 212776
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BABAHERI, 27787, 3411375, Total, 0, 0, 212776, 212776, 0, 0, 616671, 616671
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAKNAUR, 27790, 3394838, Drinking water, 0, 0, 334319, 334319, 0, 0, 0, 0
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAKNAUR, 27790, 3394838, Roads, 0, 0, 0, 0, 0, 0, 678639, 678639
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAKNAUR, 27790, 3394838, Sanitation, 0, 0, 334320, 334320, 0, 0, 0, 0
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BAKNAUR, 27790, 3394838, Total, 0, 0, 668639, 668639, 0, 0, 678639, 678639
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALANA, 27791, 3392590, Drinking water, 0, 0, 655221, 655221, 0, 0, 0, 0
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALANA, 27791, 3392590, Sanitation, 0, 0, 655222, 655222, 0, 0, 2213581, 2213581
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALANA, 27791, 3392590, Total, 0, 0, 1310443, 1310443, 0, 0, 2213581, 2213581
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALAPUR, 27792, 3399803, Drinking water, 0, 0, 182155, 182155, 0, 0, 0, 0
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALAPUR, 27792, 3399803, Sanitation, 0, 0, 182156, 182156, 0, 0, 2319335, 2319335
2021, HARYANA, 6, AMBALA, 58, AMBALA-I, 1030, BALAPUR, 27792, 3399803, Total, 0, 0, 364311, 364311, 0, 0, 2319335, 2319335
