year, state, state_id, district_panchayat, district_panchayat_id, block_panchayat, block_panchayat_id, village_panchayat, village_panchayat_id, village_panchayat_budget_id, category, sctied, sttied, generaltied, totaltied, scuntied, stuntied, generaluntied, totaluntied
2017, ARUNACHAL PRADESH, 12, DIBANG VALLEY, 221, ANELIH-ARZOO, 2742, ANAYA AMAYA, 102193, 1259315, Roads, 0, 0, 0, 0, 0, 0, 400000, 400000
2017, ARUNACHAL PRADESH, 12, DIBANG VALLEY, 221, ANELIH-ARZOO, 2742, ANAYA AMAYA, 102193, 1259315, Total, 0, 0, 0, 0, 0, 0, 400000, 400000
2017, ARUNACHAL PRADESH, 12, DIBANG VALLEY, 221, ANELIH-ARZOO, 2742, ANELIH, 102190, 1249946, Education, 0, 0, 0, 0, 0, 0, 250000, 250000
2017, ARUNACHAL PRADESH, 12, DIBANG VALLEY, 221, ANELIH-ARZOO, 2742, ANELIH, 102190, 1249946, Social welfare, 0, 0, 0, 0, 0, 0, 300000, 300000
2017, ARUNACHAL PRADESH, 12, DIBANG VALLEY, 221, ANELIH-ARZOO, 2742, ANELIH, 102190, 1249946, Total, 0, 0, 0, 0, 0, 0, 550000, 550000
2017, ARUNACHAL PRADESH, 12, DIBANG VALLEY, 221, ANELIH-ARZOO, 2742, ARZOO, 102191, 1259277, Education, 0, 0, 0, 0, 0, 0, 300000, 300000
2017, ARUNACHAL PRADESH, 12, DIBANG VALLEY, 221, ANELIH-ARZOO, 2742, ARZOO, 102191, 1259277, Sanitation, 0, 0, 0, 0, 0, 0, 250000, 250000
2017, ARUNACHAL PRADESH, 12, DIBANG VALLEY, 221, ANELIH-ARZOO, 2742, ARZOO, 102191, 1259277, Total, 0, 0, 0, 0, 0, 0, 550000, 550000
2017, ARUNACHAL PRADESH, 12, DIBANG VALLEY, 221, ANELIH-ARZOO, 2742, AWALI, 102192, 1704677, Land improvement, 0, 0, 0, 0, 0, 0, 150000, 150000
2017, ARUNACHAL PRADESH, 12, DIBANG VALLEY, 221, ANELIH-ARZOO, 2742, AWALI, 102192, 1704677, Maintenance of community system, 0, 0, 0, 0, 0, 0, 150000, 150000
2017, ARUNACHAL PRADESH, 12, DIBANG VALLEY, 221, ANELIH-ARZOO, 2742, AWALI, 102192, 1704677, Total, 0, 0, 0, 0, 0, 0, 300000, 300000
