year, state, state_id, district_panchayat, district_panchayat_id, block_panchayat, block_panchayat_id, village_panchayat, village_panchayat_id, village_panchayat_budget_id, category, sctied, sttied, generaltied, totaltied, scuntied, stuntied, generaluntied, totaluntied
2021, ASSAM, 18, CHARAIDEO, 277403, SONARI, 3072, DESANGPANI, 107518, 3344988, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 54681, 54681
2021, ASSAM, 18, CHARAIDEO, 277403, SONARI, 3072, DESANGPANI, 107518, 3344988, Cultural activities, 0, 0, 0, 0, 0, 0, 290000, 290000
2021, ASSAM, 18, CHARAIDEO, 277403, SONARI, 3072, DESANGPANI, 107518, 3344988, Drinking water, 0, 0, 1450983, 1450983, 0, 0, 0, 0
2021, ASSAM, 18, CHARAIDEO, 277403, SONARI, 3072, DESANGPANI, 107518, 3344988, Markets and fairs, 0, 0, 0, 0, 0, 0, 1225000, 1225000
2021, ASSAM, 18, CHARAIDEO, 277403, SONARI, 3072, DESANGPANI, 107518, 3344988, Roads, 0, 0, 0, 0, 0, 0, 1206966, 1206966
2021, ASSAM, 18, CHARAIDEO, 277403, SONARI, 3072, DESANGPANI, 107518, 3344988, Rural electrification, 0, 0, 0, 0, 0, 0, 180000, 180000
2021, ASSAM, 18, CHARAIDEO, 277403, SONARI, 3072, DESANGPANI, 107518, 3344988, Sanitation, 0, 0, 1461966, 1461966, 0, 0, 0, 0
2021, ASSAM, 18, CHARAIDEO, 277403, SONARI, 3072, DESANGPANI, 107518, 3344988, Total, 0, 0, 2912949, 2912949, 0, 0, 2956647, 2956647
2021, ASSAM, 18, CHARAIDEO, 277403, SONARI, 3072, KAKOTIBARI, 107520, 3477038, Drinking water, 0, 0, 1916367, 1916367, 0, 0, 3500000, 3500000
2021, ASSAM, 18, CHARAIDEO, 277403, SONARI, 3072, KAKOTIBARI, 107520, 3477038, Health, 0, 0, 0, 0, 0, 0, 9948, 9948
2021, ASSAM, 18, CHARAIDEO, 277403, SONARI, 3072, KAKOTIBARI, 107520, 3477038, Markets and fairs, 0, 0, 0, 0, 0, 0, 332735, 332735
2021, ASSAM, 18, CHARAIDEO, 277403, SONARI, 3072, KAKOTIBARI, 107520, 3477038, Sanitation, 0, 0, 1916368, 1916368, 0, 0, 0, 0
